,mach_id,prod_id,bmc_id,jdlink_rgstn_ts,factory,mdl_yr,last_end_cptr_tm,series_nm,decal_model_nm
2191,7998,1752,8131,2020-02-11 03:25:46.610464,Louisiana,2016,2020-02-11 03:25:46.610464,S, X9 1100
2192,5230,7969,1855,2019-08-04 07:55:33.128499,Washington,2018,2019-08-04 07:55:33.128499,W, X9 1100
2193,176,9461,4567,2019-09-13 02:19:30.949217,South Dakota,2013,2019-09-13 02:19:30.949217,X, X9 1100
2194,6130,3749,9939,2019-11-01 00:07:31.997432,Rhode Island,2010,2019-11-01 00:07:31.997432,W,S790
2195,2660,2205,1504,2020-06-19 03:54:02.248918,Connecticut,2015,2020-06-19 03:54:02.248918,T, X9 1100
2196,2408,7237,1309,2020-05-19 06:47:49.829238,Ohio,2016,2020-05-19 06:47:49.829238,S,S790
2197,5709,2516,2817,2020-04-07 05:01:54.254502,Minnesota,2010,2020-04-07 05:01:54.254502,W, X9 1100
2198,5824,3582,9661,2020-06-04 00:33:29.186324,Michigan,2016,2020-06-04 00:33:29.186324,X, X9 1100
2199,1837,6422,8648,2020-07-16 04:04:58.095736,Kentucky,2016,2020-07-16 04:04:58.095736,S,S790
2200,651,8192,3096,2020-09-16 02:14:30.985756,South Dakota,2019,2020-09-16 02:14:30.985756,W,S790
2201,4936,9642,3142,2019-05-19 06:53:34.797648,West Virginia,2010,2019-05-19 06:53:34.797648,W, X9 1100
2202,569,1890,4825,2019-01-23 00:37:04.048333,Nebraska,2019,2019-01-23 00:37:04.048333,T,S790
2203,2163,4376,3563,2020-10-10 07:37:40.689580,of Columbia,2013,2020-10-10 07:37:40.689580,T, X9 1100
2204,1056,4728,299,2020-10-18 02:50:38.685025,Mississippi,2015,2020-10-18 02:50:38.685025,X,S790
2205,2119,7363,758,2019-03-02 08:48:19.304806,Rhode Island,2016,2019-03-02 08:48:19.304806,S, X9 1100
2206,1902,2934,5914,2020-10-05 07:00:43.005115,South Carolina,2015,2020-10-05 07:00:43.005115,W, X9 1100
2207,9011,285,5974,2020-08-06 10:05:41.302260,Rhode Island,2010,2020-08-06 10:05:41.302260,W,S790
2208,8057,8710,5439,2019-03-17 04:39:10.324867,Kansas,2015,2019-03-17 04:39:10.324867,S, X9 1100
2209,1636,681,4222,2020-07-04 05:00:14.778406,Montana,2012,2020-07-04 05:00:14.778406,X,S790
2210,7370,7416,9942,2020-08-13 02:24:53.114507,Wisconsin,2014,2020-08-13 02:24:53.114507,W,S790
2211,5856,9554,3684,2020-08-22 08:09:15.794210,South Dakota,2020,2020-08-22 08:09:15.794210,T,S790
2212,1252,9068,1715,2019-04-06 11:34:48.256174,Louisiana,2016,2019-04-06 11:34:48.256174,X, X9 1100
2213,2630,8699,3462,2020-02-03 03:36:09.114240,New York,2020,2020-02-03 03:36:09.114240,T,S790
2214,1805,1306,2018,2019-01-07 07:39:13.853498,Utah,2013,2019-01-07 07:39:13.853498,T, X9 1100
2215,816,8764,3563,2019-02-09 02:37:46.076664,Delaware,2013,2019-02-09 02:37:46.076664,W, X9 1100
2216,1678,6895,2621,2019-04-06 05:55:54.604861,Montana,2012,2019-04-06 05:55:54.604861,W, X9 1100
2217,8475,2193,6026,2019-02-15 02:22:57.858135,Alabama,2020,2019-02-15 02:22:57.858135,S,S790
2218,8490,6981,9295,2020-01-08 06:46:22.346059,Iowa,2019,2020-01-08 06:46:22.346059,T,S790
2219,5323,2618,2040,2020-07-11 11:46:53.850222,North Carolina,2018,2020-07-11 11:46:53.850222,X, X9 1100
2220,6726,3380,6863,2020-11-10 05:21:33.404566,Nevada,2015,2020-11-10 05:21:33.404566,T,S790
2221,6826,9653,7431,2020-06-18 06:06:39.423615,Florida,2015,2020-06-18 06:06:39.423615,T,S790
2222,4064,5135,3242,2020-09-06 02:44:18.047589,Nevada,2014,2020-09-06 02:44:18.047589,W, X9 1100
2223,4641,3142,5845,2020-04-11 06:15:14.665991,North Dakota,2017,2020-04-11 06:15:14.665991,W,S790
2224,2030,4752,6916,2019-01-13 06:24:16.639569,American Samoa,2012,2019-01-13 06:24:16.639569,T, X9 1100
2225,1087,8986,3022,2019-04-10 08:45:24.706953,Washington,2011,2019-04-10 08:45:24.706953,X,S790
2226,1023,4391,9119,2020-03-05 04:16:52.391004,New York,2018,2020-03-05 04:16:52.391004,W, X9 1100
2227,3053,7089,470,2020-07-23 03:38:30.938788,Rhode Island,2020,2020-07-23 03:38:30.938788,X,S790
2228,6335,7774,215,2020-04-15 05:53:34.258121,District ,2013,2020-04-15 05:53:34.258121,W, X9 1100
2229,4186,2914,5101,2019-06-04 00:52:29.146061,California,2016,2019-06-04 00:52:29.146061,X, X9 1100
2230,6241,943,4037,2019-03-01 00:35:17.615425,South Dakota,2015,2019-03-01 00:35:17.615425,T,S790
2231,6398,730,7582,2019-05-24 05:47:49.592592,Maine,2012,2019-05-24 05:47:49.592592,W,S790
2232,845,5337,2385,2020-07-23 06:44:57.604456,Puerto Rico,2010,2020-07-23 06:44:57.604456,W, X9 1100
2233,83,7311,1424,2019-05-13 09:23:32.457480,Colorado,2015,2019-05-13 09:23:32.457480,W, X9 1100
2234,688,5780,7901,2020-08-07 06:39:44.626543,Washington,2010,2020-08-07 06:39:44.626543,X, X9 1100
2235,7422,9357,2802,2019-02-18 08:08:35.047817,Arizona,2020,2019-02-18 08:08:35.047817,W, X9 1100
2236,4818,5906,7120,2020-02-17 07:21:28.687038,Montana,2020,2020-02-17 07:21:28.687038,X, X9 1100
2237,6923,5590,1631,2020-05-12 05:56:01.101811,Oregon,2019,2020-05-12 05:56:01.101811,S, X9 1100
2238,6986,8871,8583,2020-07-13 09:45:55.344906,Iowa,2017,2020-07-13 09:45:55.344906,W, X9 1100
2239,4829,3165,8817,2020-11-15 06:47:05.125927,of Columbia,2012,2020-11-15 06:47:05.125927,W,S790
2240,9198,1848,6503,2020-08-18 03:11:34.551784,Kansas,2015,2020-08-18 03:11:34.551784,S, X9 1100
2241,545,3903,4151,2019-03-14 05:27:19.407989,Connecticut,2011,2019-03-14 05:27:19.407989,T,S790
2242,7723,7210,8907,2019-03-06 02:39:18.978366,Rhode Island,2020,2019-03-06 02:39:18.978366,S, X9 1100
2243,575,1238,5795,2019-09-18 02:47:10.280329,Utah,2012,2019-09-18 02:47:10.280329,S, X9 1100
2244,8716,2709,7363,2020-02-20 00:28:57.718299,South Dakota,2014,2020-02-20 00:28:57.718299,X,S790
2245,6195,6263,9888,2020-11-18 10:28:56.367003,Nevada,2014,2020-11-18 10:28:56.367003,T,S790
2246,5997,7585,8870,2020-10-15 02:44:48.288211,Delaware,2018,2020-10-15 02:44:48.288211,S,S790
2247,3190,6451,6508,2019-02-04 03:34:56.182117,New Mexico,2013,2019-02-04 03:34:56.182117,S, X9 1100
2248,8918,6738,1113,2020-11-23 05:25:35.717865,Idaho,2012,2020-11-23 05:25:35.717865,S, X9 1100
2249,7288,2107,6246,2020-01-20 02:49:54.332773,Hawaii,2014,2020-01-20 02:49:54.332773,T,S790
2250,2340,2878,8941,2020-07-09 05:47:16.790191,Delaware,2019,2020-07-09 05:47:16.790191,X,S790
2251,7327,521,1558,2019-05-08 00:28:07.481318,of Columbia,2020,2019-05-08 00:28:07.481318,W,S790
2252,1787,2998,7814,2020-07-17 07:11:00.036705,Virgin Islands,2019,2020-07-17 07:11:00.036705,S, X9 1100
2253,2855,6385,4399,2019-10-17 05:09:28.337087,Guam,2015,2019-10-17 05:09:28.337087,X,S790
2254,6253,1777,1463,2020-03-03 00:12:23.940679,District ,2018,2020-03-03 00:12:23.940679,W,S790
2255,3598,1908,7696,2020-08-22 11:34:57.024758,Alabama,2020,2020-08-22 11:34:57.024758,X,S790
2256,5571,8772,8072,2020-10-13 05:03:36.509242,Idaho,2020,2020-10-13 05:03:36.509242,W, X9 1100
2257,2769,5804,7482,2019-01-21 06:38:48.198661,Minnesota,2019,2019-01-21 06:38:48.198661,X,S790
2258,440,5434,330,2019-01-04 04:50:14.833190,Idaho,2012,2019-01-04 04:50:14.833190,X, X9 1100
2259,9564,8656,7265,2020-07-08 05:54:51.914802,Hawaii,2018,2020-07-08 05:54:51.914802,T,S790
2260,4496,155,55,2020-05-07 11:39:30.998944,Arizona,2018,2020-05-07 11:39:30.998944,S,S790
2261,7353,2743,9102,2019-05-13 05:51:12.755958,Kentucky,2010,2019-05-13 05:51:12.755958,X, X9 1100
2262,7675,7103,9157,2019-06-12 05:25:27.515981,Utah,2020,2019-06-12 05:25:27.515981,S,S790
2263,8694,6655,5903,2019-04-22 00:00:20.932549,Oklahoma,2018,2019-04-22 00:00:20.932549,S, X9 1100
2264,7877,255,6930,2019-08-01 03:41:01.247119,Florida,2019,2019-08-01 03:41:01.247119,T,S790
2265,8555,2322,9084,2019-11-05 07:26:57.898227,Florida,2010,2019-11-05 07:26:57.898227,T, X9 1100
2266,5231,94,2961,2019-07-07 08:21:41.242774,Iowa,2016,2019-07-07 08:21:41.242774,T,S790
2267,661,9600,7496,2020-08-16 04:46:41.659212,Washington,2010,2020-08-16 04:46:41.659212,W, X9 1100
2268,3373,2128,6984,2019-02-05 09:11:53.438114,Nebraska,2018,2019-02-05 09:11:53.438114,T,S790
2269,65,1142,9182,2020-10-04 00:23:57.811763,Maryland,2015,2020-10-04 00:23:57.811763,T, X9 1100
2270,2644,6602,7003,2019-05-02 03:47:15.775133,Mississippi,2015,2019-05-02 03:47:15.775133,W,S790
2271,9946,612,2947,2019-08-10 03:30:38.114156,Arizona,2019,2019-08-10 03:30:38.114156,S,S790
2272,5734,2164,8692,2019-11-17 10:40:06.543330,California,2017,2019-11-17 10:40:06.543330,S, X9 1100
2273,4735,6671,8367,2020-07-18 08:19:58.205206,Puerto Rico,2011,2020-07-18 08:19:58.205206,T, X9 1100
2274,9351,2753,5661,2020-04-20 04:39:53.070322,North Dakota,2020,2020-04-20 04:39:53.070322,X, X9 1100
2275,5111,1269,803,2019-11-22 00:58:17.028460,Maryland,2016,2019-11-22 00:58:17.028460,T,S790
2276,7745,1509,4826,2019-02-03 03:08:07.377210,Delaware,2017,2019-02-03 03:08:07.377210,S,S790
2277,8913,3997,5296,2019-11-18 08:52:06.425915,Mississippi,2012,2019-11-18 08:52:06.425915,W,S790
2278,6457,1342,4468,2019-02-09 06:14:36.163773,Alaska,2017,2019-02-09 06:14:36.163773,W,S790
2279,813,2043,6869,2020-06-04 09:54:17.569401,North Dakota,2017,2020-06-04 09:54:17.569401,X, X9 1100
2280,5445,3536,626,2019-08-16 04:55:49.366228,of Columbia,2012,2019-08-16 04:55:49.366228,X,S790
2281,6924,9686,4977,2020-04-04 01:43:26.401038,Maryland,2011,2020-04-04 01:43:26.401038,S,S790
2282,6914,4237,8156,2020-04-23 09:02:02.485029,New Mexico,2017,2020-04-23 09:02:02.485029,X,S790
2283,879,2802,2316,2019-01-14 08:14:06.433955,Michigan,2019,2019-01-14 08:14:06.433955,X,S790
2284,8974,4839,7525,2020-01-14 10:33:13.501711,Montana,2011,2020-01-14 10:33:13.501711,T, X9 1100
2285,5045,2337,5378,2019-06-21 00:16:15.201172,Georgia,2016,2019-06-21 00:16:15.201172,T,S790
2286,6892,6578,5111,2020-03-16 09:49:14.915851,Pennsylvania,2019,2020-03-16 09:49:14.915851,W,S790
2287,8217,2559,2567,2019-06-23 01:56:12.436267,New Mexico,2013,2019-06-23 01:56:12.436267,S,S790
2288,4599,6208,8617,2020-02-17 01:18:17.678394,Minnesota,2011,2020-02-17 01:18:17.678394,S, X9 1100
2289,7649,9859,9208,2019-04-10 11:58:23.557782,Pennsylvania,2019,2019-04-10 11:58:23.557782,X, X9 1100
2290,3321,7554,2105,2020-03-18 09:23:47.021651,Missouri,2012,2020-03-18 09:23:47.021651,S, X9 1100
2291,4059,9220,5072,2019-07-18 00:23:42.908883,Arkansas,2014,2019-07-18 00:23:42.908883,X, X9 1100
2292,1283,3374,1148,2020-08-24 11:18:47.204886,Minnesota,2010,2020-08-24 11:18:47.204886,X,S790
2293,7365,9231,8103,2019-07-21 04:56:26.601486,Arizona,2019,2019-07-21 04:56:26.601486,W, X9 1100
2294,7322,4469,7576,2019-06-12 02:16:28.169813,North Dakota,2010,2019-06-12 02:16:28.169813,W,S790
2295,6493,7985,8893,2019-07-01 05:15:30.238083,Washington,2017,2019-07-01 05:15:30.238083,X, X9 1100
2296,1703,3156,578,2019-08-08 05:19:37.877715,Rhode Island,2019,2019-08-08 05:19:37.877715,T, X9 1100
2297,6808,4924,1929,2019-05-18 09:13:05.449921,Maine,2010,2019-05-18 09:13:05.449921,S, X9 1100
2298,5030,3207,3208,2019-06-18 00:56:42.900785,Texas,2020,2019-06-18 00:56:42.900785,X, X9 1100
2299,5496,4665,3477,2019-03-08 07:56:26.978727,Idaho,2014,2019-03-08 07:56:26.978727,S, X9 1100
2300,9486,5635,1971,2020-11-01 00:21:13.427390,Utah,2011,2020-11-01 00:21:13.427390,T,S790
2301,7481,5505,5486,2020-11-03 10:42:16.419055,California,2012,2020-11-03 10:42:16.419055,T, X9 1100
2302,9051,4766,5767,2019-09-17 07:34:39.332194,Utah,2016,2019-09-17 07:34:39.332194,W,S790
2303,8598,2376,8895,2020-03-11 02:52:53.273273,Utah,2016,2020-03-11 02:52:53.273273,T, X9 1100
2304,2690,2867,3990,2020-03-22 05:24:56.620769,Kentucky,2013,2020-03-22 05:24:56.620769,T, X9 1100
2305,5875,4322,1067,2019-03-17 07:32:08.310971,Arkansas,2019,2019-03-17 07:32:08.310971,T,S790
2306,7272,4275,432,2019-06-12 01:30:48.200125,Oregon,2010,2019-06-12 01:30:48.200125,W,S790
2307,4501,9684,6488,2019-04-17 08:17:11.886120,Puerto Rico,2012,2019-04-17 08:17:11.886120,T, X9 1100
2308,6353,3008,5154,2020-06-10 02:38:38.462945,North Carolina,2010,2020-06-10 02:38:38.462945,T, X9 1100
2309,1513,8952,4105,2019-07-06 08:17:18.527775,Maine,2019,2019-07-06 08:17:18.527775,W,S790
2310,6309,8978,6002,2020-05-09 10:25:42.550773,Maryland,2017,2020-05-09 10:25:42.550773,X,S790
2311,4169,9177,7957,2020-06-23 01:35:22.325851,New Mexico,2016,2020-06-23 01:35:22.325851,X,S790
2312,1861,3274,6691,2019-02-18 06:16:42.109147,Pennsylvania,2014,2019-02-18 06:16:42.109147,T, X9 1100
2313,9785,3404,4971,2020-10-10 06:06:04.731097,Texas,2019,2020-10-10 06:06:04.731097,X,S790
2314,794,4418,9337,2019-06-11 11:19:43.190788,Kansas,2020,2019-06-11 11:19:43.190788,T, X9 1100
2315,7522,1910,1096,2020-07-01 10:14:16.135827,California,2013,2020-07-01 10:14:16.135827,S,S790
2316,7635,7253,5354,2019-08-21 05:03:21.242962,Michigan,2012,2019-08-21 05:03:21.242962,X,S790
2317,9751,7462,9052,2020-02-19 07:07:52.391894,Tennessee,2013,2020-02-19 07:07:52.391894,S, X9 1100
2318,892,3146,2080,2020-01-09 08:24:31.811697,Utah,2013,2020-01-09 08:24:31.811697,T,S790
2319,1604,8503,1633,2019-03-23 01:52:27.684749,Mississippi,2020,2019-03-23 01:52:27.684749,W, X9 1100
2320,2765,9736,8577,2019-04-14 05:37:29.524166,Nebraska,2016,2019-04-14 05:37:29.524166,S, X9 1100
2321,2666,850,5057,2019-03-08 07:17:07.751675,Idaho,2010,2019-03-08 07:17:07.751675,T, X9 1100
2322,5626,1665,8486,2019-01-09 05:58:58.389544,New Hampshire,2014,2019-01-09 05:58:58.389544,X,S790
2323,3660,8424,3453,2019-05-09 06:08:16.999248,Maine,2014,2019-05-09 06:08:16.999248,S, X9 1100
2324,7684,3407,2142,2020-04-20 05:35:06.180690,Puerto Rico,2010,2020-04-20 05:35:06.180690,T, X9 1100
2325,826,2319,6424,2020-11-12 01:22:07.901444,South Carolina,2015,2020-11-12 01:22:07.901444,X,S790
2326,3093,2576,5257,2019-05-11 08:25:12.766705,Guam,2010,2019-05-11 08:25:12.766705,X,S790
2327,4027,7033,3982,2020-09-10 08:25:30.337923,Vermont,2012,2020-09-10 08:25:30.337923,T, X9 1100
2328,4967,793,6253,2019-10-08 09:11:29.653862,Delaware,2013,2019-10-08 09:11:29.653862,S, X9 1100
2329,1191,4246,3211,2020-05-01 06:56:14.524816,Delaware,2014,2020-05-01 06:56:14.524816,W, X9 1100
2330,7722,6646,7803,2020-04-14 10:45:32.538628,Oklahoma,2014,2020-04-14 10:45:32.538628,S, X9 1100
2331,7561,1620,6562,2019-11-19 03:31:45.785043,Minnesota,2017,2019-11-19 03:31:45.785043,W, X9 1100
2332,8215,8729,7518,2019-07-20 04:38:57.248554,Missouri,2011,2019-07-20 04:38:57.248554,T,S790
2333,2443,568,3349,2020-01-04 00:28:54.576977,Arkansas,2011,2020-01-04 00:28:54.576977,W, X9 1100
2334,975,2635,2041,2020-02-11 09:52:30.649078,Iowa,2012,2020-02-11 09:52:30.649078,W, X9 1100
2335,1780,9454,4961,2019-11-17 09:25:35.671060,New Mexico,2011,2019-11-17 09:25:35.671060,T, X9 1100
2336,3219,5283,8857,2019-04-05 04:46:30.413544,New Mexico,2020,2019-04-05 04:46:30.413544,W, X9 1100
2337,591,925,9720,2020-10-23 10:19:22.437711,Alabama,2015,2020-10-23 10:19:22.437711,S,S790
2338,7060,1361,8063,2020-04-06 05:24:18.321140,Maine,2014,2020-04-06 05:24:18.321140,X,S790
2339,7213,2858,2729,2020-05-22 03:57:21.290498,Texas,2019,2020-05-22 03:57:21.290498,S, X9 1100
2340,5819,9480,797,2020-11-12 07:47:17.534740,Montana,2012,2020-11-12 07:47:17.534740,W,S790
2341,2549,5774,3675,2020-11-07 10:11:32.835460,New York,2015,2020-11-07 10:11:32.835460,T, X9 1100
2342,6436,3703,6631,2020-05-06 02:52:22.499931,Virginia,2010,2020-05-06 02:52:22.499931,S,S790
2343,2816,1889,6663,2020-01-09 11:41:46.919573,Tennessee,2017,2020-01-09 11:41:46.919573,T,S790
2344,5401,6704,4180,2020-06-18 04:41:50.544371,Florida,2013,2020-06-18 04:41:50.544371,S,S790
2345,1600,8920,359,2020-05-11 02:27:40.688843,South Carolina,2015,2020-05-11 02:27:40.688843,X,S790
2346,562,2396,9517,2019-04-13 02:20:05.349386,Arizona,2016,2019-04-13 02:20:05.349386,T, X9 1100
2347,5405,600,2611,2020-06-12 03:52:24.338470,Virginia,2011,2020-06-12 03:52:24.338470,X, X9 1100
2348,21,3890,9666,2019-03-06 06:12:04.741034,Virginia,2011,2019-03-06 06:12:04.741034,W, X9 1100
2349,546,3412,7883,2020-08-08 01:51:27.108269,Virgin Islands,2013,2020-08-08 01:51:27.108269,X,S790
2350,2162,9452,4414,2020-06-23 05:31:21.210459,Hawaii,2020,2020-06-23 05:31:21.210459,X, X9 1100
2351,7537,4387,6344,2019-07-10 08:05:29.079759,Virginia,2012,2019-07-10 08:05:29.079759,T, X9 1100
2352,2414,7268,3394,2020-01-22 07:32:47.525658,Virgin Islands,2017,2020-01-22 07:32:47.525658,T, X9 1100
2353,6253,7259,6654,2019-08-16 03:01:27.691136,Arizona,2010,2019-08-16 03:01:27.691136,S, X9 1100
2354,564,3779,2081,2020-07-02 11:45:22.697018,Massachusetts,2015,2020-07-02 11:45:22.697018,T, X9 1100
2355,2065,2179,7765,2020-03-21 11:43:50.706540,Rhode Island,2015,2020-03-21 11:43:50.706540,T,S790
2356,6455,3613,7027,2020-05-02 05:46:03.520803,Nebraska,2016,2020-05-02 05:46:03.520803,W, X9 1100
2357,6113,3209,7345,2020-10-01 04:04:50.077034,Montana,2016,2020-10-01 04:04:50.077034,S, X9 1100
2358,6440,9788,5365,2019-05-19 00:02:33.482260,New York,2016,2019-05-19 00:02:33.482260,W, X9 1100
2359,4596,4415,8988,2020-06-18 00:07:14.793353,Washington,2017,2020-06-18 00:07:14.793353,W, X9 1100
2360,140,5144,7282,2019-02-16 05:12:51.406439,Minnesota,2011,2019-02-16 05:12:51.406439,S,S790
2361,188,3327,5064,2019-01-23 07:19:01.431164,Illinois,2012,2019-01-23 07:19:01.431164,S, X9 1100
2362,6910,6777,4313,2020-04-05 09:05:29.583179,Idaho,2020,2020-04-05 09:05:29.583179,T,S790
2363,6909,8273,7026,2020-10-13 01:46:31.725532,Utah,2010,2020-10-13 01:46:31.725532,S,S790
2364,8106,9198,1202,2020-11-02 08:16:38.849307,Maine,2015,2020-11-02 08:16:38.849307,T,S790
2365,2621,9689,2981,2019-02-14 10:49:37.563759,West Virginia,2015,2019-02-14 10:49:37.563759,T,S790
2366,6490,1990,6008,2019-08-14 04:07:19.386149,Kentucky,2018,2019-08-14 04:07:19.386149,S,S790
2367,8848,2975,6561,2019-10-13 05:15:49.339820,Hawaii,2011,2019-10-13 05:15:49.339820,T,S790
2368,5622,2145,8916,2019-08-03 08:55:19.814855,Rhode Island,2018,2019-08-03 08:55:19.814855,S,S790
2369,7123,1495,6228,2020-08-04 04:23:42.521612,Vermont,2010,2020-08-04 04:23:42.521612,T,S790
2370,3420,199,8164,2019-05-07 10:45:34.064461,Wyoming,2017,2019-05-07 10:45:34.064461,T, X9 1100
2371,4790,2603,329,2020-09-10 04:12:54.556881,New Hampshire,2016,2020-09-10 04:12:54.556881,S, X9 1100
2372,4310,6885,126,2020-09-18 09:04:15.369167,Vermont,2012,2020-09-18 09:04:15.369167,X, X9 1100
2373,1514,8971,9734,2019-01-19 10:30:14.916121,Ohio,2011,2019-01-19 10:30:14.916121,W,S790
2374,9377,5036,2205,2019-08-09 07:06:07.464389,Massachusetts,2012,2019-08-09 07:06:07.464389,T, X9 1100
2375,1959,7617,4550,2019-01-15 05:22:29.119395,Tennessee,2011,2019-01-15 05:22:29.119395,T, X9 1100
2376,2532,4940,9171,2020-01-14 10:32:03.337711,Delaware,2018,2020-01-14 10:32:03.337711,X,S790
2377,6254,125,7578,2020-09-18 02:46:44.274827,New York,2010,2020-09-18 02:46:44.274827,S,S790
2378,6319,9108,9182,2020-06-06 05:54:18.858312,Maryland,2013,2020-06-06 05:54:18.858312,T,S790
2379,536,8823,1614,2020-02-03 00:27:55.996781,Nebraska,2012,2020-02-03 00:27:55.996781,W, X9 1100
2380,2027,1063,2051,2020-03-21 05:45:27.921794,Mississippi,2020,2020-03-21 05:45:27.921794,W, X9 1100
2381,6814,542,1621,2020-09-15 09:19:34.073815,Georgia,2018,2020-09-15 09:19:34.073815,W,S790
2382,7036,3478,4655,2020-06-12 04:14:44.332441,Missouri,2018,2020-06-12 04:14:44.332441,T,S790
2383,2432,8979,2824,2019-05-24 06:03:16.614927,Oregon,2017,2019-05-24 06:03:16.614927,W, X9 1100
2384,8249,4794,2601,2019-11-22 11:35:20.610758,California,2018,2019-11-22 11:35:20.610758,T,S790
2385,7241,4834,9620,2019-11-11 07:25:29.889141,Alabama,2014,2019-11-11 07:25:29.889141,W, X9 1100
2386,8306,7870,8389,2019-01-24 04:44:14.353702,Missouri,2012,2019-01-24 04:44:14.353702,S,S790
2387,519,9414,3199,2020-03-02 02:02:27.946929,Alaska,2011,2020-03-02 02:02:27.946929,X,S790
2388,451,2631,3795,2020-06-06 02:56:31.856734,North Dakota,2020,2020-06-06 02:56:31.856734,S,S790
2389,1061,4898,7723,2019-09-13 01:32:16.035139,Ohio,2013,2019-09-13 01:32:16.035139,W, X9 1100
2390,8177,3802,9663,2019-01-14 04:49:41.648288,Alaska,2011,2019-01-14 04:49:41.648288,X,S790
2391,7583,3495,9453,2020-03-08 11:22:05.743558,Arkansas,2010,2020-03-08 11:22:05.743558,X, X9 1100
2392,4575,7990,9903,2019-10-14 08:04:08.207999,Illinois,2018,2019-10-14 08:04:08.207999,X, X9 1100
2393,5517,5520,4071,2020-11-22 06:35:57.133758,New Hampshire,2013,2020-11-22 06:35:57.133758,W,S790
2394,9757,3567,5013,2019-05-04 11:51:56.217983,New Jersey,2012,2019-05-04 11:51:56.217983,X,S790
2395,7131,9474,5566,2019-03-02 09:51:53.209644,Mississippi,2019,2019-03-02 09:51:53.209644,W, X9 1100
2396,1258,2785,2603,2019-06-08 00:18:40.069646,Maine,2016,2019-06-08 00:18:40.069646,S, X9 1100
2397,4637,668,444,2020-10-17 01:17:47.037908,California,2020,2020-10-17 01:17:47.037908,X, X9 1100
2398,4093,9743,9872,2019-03-22 10:39:11.379221,California,2012,2019-03-22 10:39:11.379221,S,S790
2399,4940,8390,4898,2019-03-22 05:38:00.509701,California,2015,2019-03-22 05:38:00.509701,W,S790
2400,6264,8643,6874,2019-03-14 07:44:41.824572,Nebraska,2020,2019-03-14 07:44:41.824572,X, X9 1100
2401,8805,4213,3821,2020-10-02 06:07:55.380598,Rhode Island,2012,2020-10-02 06:07:55.380598,W, X9 1100
2402,4074,7384,1506,2019-06-12 01:43:47.760052,Minnesota,2017,2019-06-12 01:43:47.760052,W,S790
2403,8601,6199,9383,2019-11-07 10:10:34.912290,Alaska,2012,2019-11-07 10:10:34.912290,T,S790
2404,1446,3424,5817,2020-03-15 11:28:22.346694,Michigan,2014,2020-03-15 11:28:22.346694,W, X9 1100
2405,5972,5714,1230,2020-05-16 00:04:50.379499,Wyoming,2019,2020-05-16 00:04:50.379499,X, X9 1100
2406,8486,1634,5253,2020-05-08 09:37:51.513550,Wyoming,2020,2020-05-08 09:37:51.513550,W, X9 1100
2407,9501,6324,2859,2020-03-14 09:37:57.029929,Tennessee,2016,2020-03-14 09:37:57.029929,W,S790
2408,4447,9980,9401,2020-06-16 08:48:09.539895,Massachusetts,2016,2020-06-16 08:48:09.539895,S, X9 1100
2409,5640,5909,1631,2019-09-14 11:42:33.074629,Oklahoma,2016,2019-09-14 11:42:33.074629,S, X9 1100
2410,6117,8437,7538,2020-04-03 08:42:42.254333,Vermont,2018,2020-04-03 08:42:42.254333,X,S790
2411,7304,2211,7921,2019-03-17 01:31:23.247854,Mississippi,2019,2019-03-17 01:31:23.247854,T,S790
